,GrantApplicationID,GrantStatus,SponsorCode,GrantCategoryCode,ContractValueBand,Startdate,RFCDCode1,RFCDPercentage1,RFCDCode2,RFCDPercentage2,RFCDCode3,RFCDPercentage3,RFCDCode4,RFCDPercentage4,RFCDCode5,RFCDPercentage5,SEOCode1,SEOPercentage1,SEOCode2,SEOPercentage2,SEOCode3,SEOPercentage3,SEOCode4,SEOPercentage4,SEOCode5,SEOPercentage5
5579,6152,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730218.0,20.0,730219.0,20.0,730306.0,20.0,730105.0,20.0,730213.0,20.0
5580,6153,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321027.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,6154,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730206.0,50.0,730204.0,25.0,730299.0,25.0,0.0,0.0,0.0,0.0
5582,6155,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321017.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,60.0,730203.0,20.0,730201.0,10.0,730202.0,10.0,0.0,0.0
5583,6156,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730203.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,6157,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,380103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,20.0,730102.0,40.0,730110.0,40.0,0.0,0.0,0.0,0.0
5585,6158,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730211.0,30.0,730215.0,20.0,0.0,0.0,0.0,0.0
5586,6159,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321018.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,6160,0,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670402.0,20.0,730104.0,60.0,730203.0,20.0,0.0,0.0,0.0,0.0
5588,6161,1,Sponsor4D,GrantCat10A,ContractValueBandD ,22/09/07,321027.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,80.0,730108.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
5589,6162,0,Sponsor4D,GrantCat10A,ContractValueBandD ,22/09/07,321202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,25.0,730213.0,25.0,730219.0,50.0,0.0,0.0,0.0,0.0
5590,6163,1,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730113.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5591,6164,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,70.0,730116.0,10.0,730201.0,10.0,730202.0,10.0,0.0,0.0
5592,6165,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,6166,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270801.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,60.0,730107.0,25.0,730104.0,15.0,0.0,0.0,0.0,0.0
5594,6167,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,6168,1,Sponsor4D,GrantCat10A,ContractValueBandD ,22/09/07,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5596,6169,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,85.0,730104.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,6170,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,60.0,730212.0,20.0,730213.0,20.0,0.0,0.0,0.0,0.0
5598,6171,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730103.0,65.0,730108.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,6172,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,90.0,730102.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,6173,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730113.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5601,6174,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,321027.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5602,6175,1,Sponsor65A,GrantCat30C,ContractValueBandG ,22/09/07,321023.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,6176,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,40.0,730217.0,30.0,730218.0,30.0,0.0,0.0,0.0,0.0
5604,6177,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,50.0,730203.0,40.0,670403.0,10.0,0.0,0.0,0.0,0.0
5605,6178,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,90.0,730202.0,5.0,730118.0,5.0,0.0,0.0,0.0,0.0
5606,6179,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5607,6180,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321022.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,80.0,730116.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
5608,6181,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321026.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,50.0,730116.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5609,6182,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320206.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,6183,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,10.0,730104.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
5611,6184,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,60.0,730211.0,30.0,780105.0,10.0,0.0,0.0,0.0,0.0
5612,6185,1,Sponsor4D,GrantCat10A,ContractValueBandH ,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5613,6186,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614,6187,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,80.0,730104.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
5615,6188,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,80.0,730213.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
5616,6189,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,70.0,670403.0,20.0,670402.0,10.0,0.0,0.0,0.0,0.0
5617,6190,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321026.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,25.0,730118.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,6191,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,6192,0,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321023.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620,6193,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,321006.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,70.0,730113.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,6194,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5622,6195,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730213.0,50.0,730203.0,30.0,670401.0,20.0,0.0,0.0,0.0,0.0
5623,6196,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,60.0,730108.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
5624,6197,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625,6198,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,6199,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321018.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,70.0,730109.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,6200,0,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5628,6201,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5629,6202,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5630,6203,1,Sponsor4D,GrantCat10A,ContractValueBandD ,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,6204,1,Sponsor4D,GrantCat10A,ContractValueBandB ,22/09/07,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5632,6205,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321001.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,50.0,730306.0,10.0,730203.0,10.0,730109.0,30.0,0.0,0.0
5633,6206,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,60.0,730106.0,30.0,780105.0,10.0,0.0,0.0,0.0,0.0
5634,6207,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,30.0,730108.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
5635,6208,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5636,6209,0,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,6210,1,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,321205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,40.0,730215.0,20.0,730202.0,20.0,730201.0,20.0,0.0,0.0
5638,6211,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5639,6212,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,70.0,780105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
5640,6213,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5641,6214,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321024.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,40.0,730303.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,6215,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321216.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,6216,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,60.0,730102.0,20.0,730204.0,20.0,0.0,0.0,0.0,0.0
5644,6217,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,6218,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,670403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5646,6219,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,270106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,6220,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,6221,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321005.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,40.0,730201.0,40.0,730204.0,20.0,0.0,0.0,0.0,0.0
5649,6222,1,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,30.0,730203.0,30.0,730211.0,40.0,0.0,0.0,0.0,0.0
5650,6223,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5651,6224,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,6225,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321019.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670499.0,50.0,730103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,6226,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320801.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654,6227,0,Sponsor24D,GrantCat30B,ContractValueBandA ,24/09/07,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,6229,1,SponsorUnk,GrantCatUnk,ContractValueBandD ,24/09/07,240203.0,80.0,291804.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,6230,0,Sponsor24D,GrantCat30B,ContractValueBandA ,24/09/07,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,6231,1,Sponsor34B,GrantCat30C,ContractValueBandA ,24/09/07,320702.0,50.0,270107.0,25.0,270108.0,25.0,0.0,0.0,0.0,0.0,730104.0,50.0,730203.0,25.0,730211.0,25.0,0.0,0.0,0.0,0.0
5658,6232,0,Sponsor24D,GrantCat30B,ContractValueBandB ,24/09/07,320799.0,75.0,320704.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,6233,0,Sponsor24D,GrantCat30B,ContractValueBandA ,24/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730113.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,6234,1,SponsorUnk,GrantCatUnk,ContractValueBandD ,24/09/07,321003.0,50.0,321005.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,30.0,730115.0,30.0,730204.0,40.0,0.0,0.0,0.0,0.0
5661,6235,1,Sponsor60D,GrantCat30D,ContractValueBandA ,24/09/07,321299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,6236,0,Sponsor24D,GrantCat30B,ContractValueBandB ,24/09/07,270602.0,40.0,270603.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,30.0,730203.0,30.0,730118.0,40.0,0.0,0.0,0.0,0.0
5663,6237,1,Sponsor34B,GrantCat30C,ContractValueBandA ,25/09/07,270708.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770706.0,50.0,770707.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,6238,1,Sponsor34B,GrantCat30C,ContractValueBandA ,25/09/07,270702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,6239,1,Sponsor5A,GrantCat30B,ContractValueBandA ,25/09/07,430203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750902.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,6240,1,Sponsor34B,GrantCat30C,ContractValueBandA ,25/09/07,270708.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770706.0,50.0,770707.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,6241,1,Sponsor5A,GrantCat30B,ContractValueBandA ,25/09/07,430203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750902.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,6242,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,25/09/07,310203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680499.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,6243,0,Sponsor4D,GrantCat10A,ContractValueBandC ,25/09/07,321028.0,25.0,320203.0,25.0,270899.0,50.0,0.0,0.0,0.0,0.0,730102.0,25.0,730114.0,25.0,730199.0,50.0,0.0,0.0,0.0,0.0
5670,6244,1,Sponsor265A,GrantCat30B,ContractValueBandA ,26/09/07,380106.0,20.0,380107.0,40.0,321216.0,40.0,0.0,0.0,0.0,0.0,730211.0,33.3,730219.0,33.3,730205.0,33.4,0.0,0.0,0.0,0.0
5671,6245,0,Sponsor137A,GrantCat20C,ContractValueBandUnk,26/09/07,270203.0,60.0,270501.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,770703.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,6246,0,Sponsor4D,GrantCat10A,ContractValueBandC ,27/09/07,329999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,40.0,730108.0,20.0,730204.0,10.0,730210.0,20.0,730216.0,10.0
5673,6247,1,Sponsor59C,GrantCat10A,ContractValueBandE ,27/09/07,270203.0,50.0,270899.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,620208.0,50.0,620502.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,6249,1,Sponsor4D,GrantCat10A,ContractValueBandB ,28/09/07,320801.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,6250,1,Sponsor268D,GrantCat30C,ContractValueBandB ,28/09/07,321212.0,50.0,321202.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,50.0,730306.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5676,6251,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,28/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,45.0,730110.0,10.0,730101.0,45.0,0.0,0.0,0.0,0.0
5677,6252,1,Sponsor4D,GrantCat10A,ContractValueBandA ,28/09/07,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,20.0,730101.0,20.0,670401.0,60.0,0.0,0.0,0.0,0.0
5678,6253,1,Sponsor4D,GrantCat10A,ContractValueBandB ,28/09/07,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,40.0,730102.0,30.0,730116.0,10.0,730201.0,10.0,730204.0,10.0
5679,6254,1,Sponsor4D,GrantCat10A,ContractValueBandB ,28/09/07,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5680,6255,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,28/09/07,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,85.0,730214.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,6256,0,Sponsor73A,GrantCat30B,ContractValueBandA ,28/09/07,270706.0,40.0,270703.0,40.0,270708.0,20.0,0.0,0.0,0.0,0.0,770703.0,50.0,779903.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5682,6257,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,28/09/07,321007.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,6258,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,28/09/07,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,95.0,780105.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5684,6259,1,Sponsor4D,GrantCat10A,ContractValueBandB ,28/09/07,320799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,40.0,730108.0,40.0,730109.0,20.0,0.0,0.0,0.0,0.0
5685,6260,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,28/09/07,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5686,6261,1,Sponsor4D,GrantCat10A,ContractValueBandA ,28/09/07,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5687,6262,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,28/09/07,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5688,6263,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,28/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,40.0,730108.0,30.0,730114.0,30.0,0.0,0.0,0.0,0.0
5689,6264,1,Sponsor4D,GrantCat10A,ContractValueBandB ,28/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,50.0,730114.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
