,GrantApplicationID,GrantStatus,SponsorCode,GrantCategoryCode,ContractValueBand,Startdate,RFCDCode1,RFCDPercentage1,RFCDCode2,RFCDPercentage2,RFCDCode3,RFCDPercentage3,RFCDCode4,RFCDPercentage4,RFCDCode5,RFCDPercentage5,SEOCode1,SEOPercentage1,SEOCode2,SEOPercentage2,SEOCode3,SEOPercentage3,SEOCode4,SEOPercentage4,SEOCode5,SEOPercentage5
6015,6016,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6016,6017,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730202.0,10.0,730201.0,10.0,730203.0,10.0,730213.0,20.0,730106.0,50.0
6017,6018,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6018,6019,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,30.0,730203.0,30.0,730211.0,40.0,0.0,0.0,0.0,0.0
6019,6020,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730210.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6020,6021,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.0,60.0,670402.0,20.0,730102.0,20.0,0.0,0.0,0.0,0.0
6021,6022,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,70.0,730106.0,15.0,730105.0,15.0,0.0,0.0,0.0,0.0
6022,6023,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
6023,6024,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,380101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6024,6025,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,40.0,730203.0,20.0,730199.0,40.0,0.0,0.0,0.0,0.0
6025,6026,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671402.0,50.0,730113.0,30.0,730203.0,10.0,730206.0,10.0,0.0,0.0
6026,6027,0,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,320599.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,50.0,730108.0,25.0,730102.0,25.0,0.0,0.0,0.0,0.0
6027,6028,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6028,6029,1,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,320402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,40.0,730105.0,40.0,730204.0,20.0,0.0,0.0,0.0,0.0
6029,6030,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321006.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6030,6031,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321013.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,80.0,730102.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6031,6032,1,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,320705.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,60.0,730201.0,20.0,730202.0,20.0,0.0,0.0,0.0,0.0
6032,6033,1,Sponsor4D,GrantCat10A,ContractValueBandD ,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,90.0,730104.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6033,6034,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6034,6035,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730213.0,50.0,730114.0,30.0,730299.0,20.0,0.0,0.0,0.0,0.0
6035,6036,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,270106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6036,6037,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321014.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,60.0,730201.0,25.0,730204.0,15.0,0.0,0.0,0.0,0.0
6037,6038,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,30.0,730106.0,35.0,730105.0,35.0,0.0,0.0,0.0,0.0
6038,6039,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,329902.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.0,40.0,730108.0,30.0,730204.0,30.0,0.0,0.0,0.0,0.0
6039,6040,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,329903.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,30.0,670403.0,50.0,780108.0,20.0,0.0,0.0,0.0,0.0
6040,6041,0,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,321020.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6041,6042,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730113.0,75.0,730104.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
6042,6043,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321012.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,45.0,730107.0,45.0,670403.0,10.0,0.0,0.0,0.0,0.0
6043,6044,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,50.0,730203.0,20.0,730102.0,15.0,730104.0,15.0,0.0,0.0
6044,6045,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6045,6046,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,730115.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6046,6047,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6047,6048,1,Sponsor266B,GrantCat10A,ContractValueBandG ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,40.0,730212.0,40.0,670403.0,20.0,0.0,0.0,0.0,0.0
6048,6049,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,60.0,730101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
6049,6050,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730103.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6050,6051,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6051,6052,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321030.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,20.0,730213.0,20.0,730212.0,40.0,730206.0,20.0,0.0,0.0
6052,6053,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6053,6054,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321013.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6054,6055,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730212.0,40.0,730307.0,10.0,0.0,0.0,0.0,0.0
6055,6056,1,Sponsor4D,GrantCat10A,ContractValueBandC ,22/09/07,329999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,80.0,730204.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6056,6057,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,20.0,730112.0,50.0,730214.0,20.0,670403.0,10.0,0.0,0.0
6057,6058,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730118.0,50.0,730213.0,30.0,730108.0,20.0,0.0,0.0,0.0,0.0
6058,6059,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,60.0,730107.0,25.0,730220.0,15.0,0.0,0.0,0.0,0.0
6059,6060,1,Sponsor65A,GrantCat30C,ContractValueBandE ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6060,6061,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,50.0,780105.0,20.0,730204.0,20.0,670403.0,10.0,0.0,0.0
6061,6062,0,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321023.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6062,6063,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730218.0,50.0,730215.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6063,6064,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321016.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,60.0,780105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
6064,6065,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6065,6066,1,Sponsor4D,GrantCat10A,ContractValueBandD ,22/09/07,320705.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,70.0,730111.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,6067,0,Sponsor4D,GrantCat10A,ContractValueBandH ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6067,6068,0,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,321299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730399.0,40.0,730108.0,40.0,730219.0,20.0,0.0,0.0,0.0,0.0
6068,6069,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,270106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6069,6070,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6070,6071,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,320207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6071,6072,1,Sponsor266B,GrantCat10A,ContractValueBandG ,22/09/07,321022.0,50.0,321015.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6072,6073,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,80.0,730105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,6074,1,Sponsor4D,GrantCat10A,ContractValueBandC ,22/09/07,329999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,80.0,730204.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6074,6075,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,30.0,730201.0,30.0,730116.0,10.0,730210.0,30.0,0.0,0.0
6075,6076,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6076,6077,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321014.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,60.0,730201.0,25.0,730204.0,15.0,0.0,0.0,0.0,0.0
6077,6078,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320503.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730202.0,10.0,730201.0,10.0,730203.0,10.0,730213.0,20.0,730106.0,50.0
6078,6079,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,70.0,730105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6079,6080,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,40.0,730201.0,10.0,730202.0,10.0,730203.0,20.0,730207.0,20.0
6080,6081,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,33.0,730211.0,34.0,780108.0,33.0,0.0,0.0,0.0,0.0
6081,6082,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6082,6083,0,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,90.0,780105.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6083,6084,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321019.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,50.0,730114.0,20.0,730102.0,10.0,730110.0,10.0,730213.0,10.0
6084,6085,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321019.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,20.0,730204.0,20.0,780108.0,30.0,730107.0,30.0,0.0,0.0
6085,6086,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6086,6087,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730113.0,80.0,730106.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6087,6088,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6088,6089,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321012.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,6090,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320699.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,20.0,670401.0,20.0,730104.0,20.0,730203.0,20.0,730220.0,20.0
6090,6091,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,730201.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6091,6092,1,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,320402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,40.0,730204.0,40.0,670401.0,10.0,670403.0,10.0,0.0,0.0
6092,6093,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321027.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,30.0,730106.0,20.0,730118.0,10.0,780105.0,40.0,0.0,0.0
6093,6094,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,329999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6094,6095,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320499.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.0,60.0,670402.0,20.0,730110.0,20.0,0.0,0.0,0.0,0.0
6095,6096,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730215.0,50.0,730106.0,25.0,730213.0,25.0,0.0,0.0,0.0,0.0
6096,6097,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,320599.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,80.0,780105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6097,6098,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730306.0,34.0,730307.0,33.0,730308.0,33.0,0.0,0.0,0.0,0.0
6098,6099,0,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670402.0,25.0,730108.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
6099,6100,1,Sponsor4D,GrantCat10A,ContractValueBandD ,22/09/07,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,95.0,730201.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6100,6101,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,30.0,730106.0,40.0,730201.0,30.0,0.0,0.0,0.0,0.0
6101,6102,0,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,40.0,730212.0,40.0,670403.0,20.0,0.0,0.0,0.0,0.0
6102,6103,1,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,670403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6103,6104,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730205.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6104,6105,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,320402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6105,6106,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321019.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,60.0,730204.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
6106,6107,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,80.0,730213.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6107,6108,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730211.0,30.0,730213.0,20.0,0.0,0.0,0.0,0.0
6108,6109,1,Sponsor4D,GrantCat10A,ContractValueBandD ,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6109,6110,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6110,6111,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,270210.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,80.0,730220.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6111,6112,1,Sponsor4D,GrantCat10A,ContractValueBandF ,22/09/07,321013.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,70.0,730106.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6112,6113,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321012.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,25.0,730106.0,25.0,670403.0,25.0,730105.0,25.0,0.0,0.0
6113,6114,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,10.0,730108.0,80.0,780105.0,10.0,0.0,0.0,0.0,0.0
6114,6115,0,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,320299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,30.0,670403.0,10.0,780105.0,50.0,730102.0,10.0,0.0,0.0
6115,6116,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,10.0,730108.0,50.0,730201.0,40.0,0.0,0.0,0.0,0.0
6116,6117,1,Sponsor4D,GrantCat10A,ContractValueBandG ,22/09/07,321006.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6117,6118,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,30.0,730305.0,40.0,730204.0,30.0,0.0,0.0,0.0,0.0
6118,6119,1,Sponsor4D,GrantCat10A,ContractValueBandE ,22/09/07,270210.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730107.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6119,6120,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,320503.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,30.0,730204.0,40.0,670403.0,30.0,0.0,0.0,0.0,0.0
6120,6121,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,270802.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,50.0,730213.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
6121,6122,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321006.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730113.0,30.0,730203.0,20.0,0.0,0.0,0.0,0.0
6122,6123,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6123,6124,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,45.0,730109.0,45.0,730117.0,10.0,0.0,0.0,0.0,0.0
6124,6125,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,70.0,730113.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6125,6126,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,22/09/07,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,25.0,730217.0,25.0,730213.0,25.0,730299.0,25.0,0.0,0.0
